card_ID;check_in;loc1;check_out;loc2;Routes
card_7448;2024-08-23 23:15:52.294250;N_2;2024-08-24 00:01:52.294250;N_3;\16002
card_3120;2024-09-15 09:15:52.296412;N_4;2024-09-15 10:05:52.296412;N_5;\16002
card_7653;2024-09-09 14:15:52.298928;N_5;2024-09-09 15:06:52.298928;N_1;\16002
card_7167;2024-08-22 13:15:52.301218;N_3;2024-08-22 13:56:52.301218;N_1;\16002
card_6530;2024-09-08 04:15:52.303545;N_4;2024-09-08 05:03:52.303545;N_2;\16002
card_1593;2024-09-01 21:15:52.305722;N_4;2024-09-01 22:03:52.305722;N_3;\16002
card_5024;2024-09-06 18:15:52.308006;N_2;2024-09-06 19:13:52.308006;N_4;\16002
card_3524;2024-08-19 11:15:52.310265;N_4;2024-08-19 11:48:52.310265;N_5;\16002
card_3724;2024-09-15 17:15:52.312504;N_2;2024-09-15 18:02:52.312504;N_1;\16002
card_5154;2024-09-01 00:15:52.314820;N_3;2024-09-01 00:36:52.314820;N_1;\16002
card_9408;2024-08-31 00:15:52.316980;N_1;2024-08-31 00:48:52.316980;N_2;\16002
card_4119;2024-09-08 14:15:52.319300;N_4;2024-09-08 15:15:52.319300;N_5;\16002
card_3178;2024-09-07 12:15:52.321594;N_1;2024-09-07 13:13:52.321594;N_5;\16002
card_6764;2024-09-11 15:15:52.323978;N_4;2024-09-11 16:13:52.323978;N_2;\16002
card_5656;2024-08-22 10:15:52.326223;N_5;2024-08-22 10:31:52.326223;N_2;\16002
card_4209;2024-09-05 12:15:52.328423;N_2;2024-09-05 13:11:52.328423;N_3;\16002
card_7350;2024-09-07 15:15:52.330839;N_1;2024-09-07 16:01:52.330839;N_2;\16002
card_3285;2024-08-18 12:15:52.333053;N_1;2024-08-18 12:32:52.333053;N_2;\16002
card_2105;2024-09-07 14:15:52.335422;N_2;2024-09-07 14:27:52.335422;N_5;\16002
card_5823;2024-08-27 13:15:52.337619;N_5;2024-08-27 13:28:52.337619;N_1;\16002
card_4135;2024-08-18 13:15:52.339935;N_3;2024-08-18 14:02:52.339935;N_4;\16002
card_6205;2024-09-12 17:15:52.342229;N_3;2024-09-12 17:39:52.342229;N_2;\16002
card_3835;2024-09-10 07:15:52.344389;N_3;2024-09-10 07:40:52.344389;N_2;\16002
card_7490;2024-09-14 01:15:52.346721;N_5;2024-09-14 01:33:52.346721;N_3;\16002
card_5557;2024-09-13 08:15:52.349029;N_2;2024-09-13 09:01:52.349029;N_5;\16002
card_4898;2024-08-18 01:15:52.351612;N_4;2024-08-18 01:55:52.351612;N_1;\16002
card_5684;2024-09-08 20:15:52.353936;N_4;2024-09-08 20:34:52.353936;N_3;\16002
card_5384;2024-08-26 19:15:52.356287;N_4;2024-08-26 19:46:52.356287;N_1;\16002
card_7730;2024-08-28 17:15:52.358467;N_5;2024-08-28 17:53:52.358467;N_3;\16002
card_2546;2024-09-04 06:15:52.360660;N_1;2024-09-04 06:39:52.360660;N_5;\16002
card_2240;2024-09-06 15:15:52.363036;N_3;2024-09-06 16:12:52.363036;N_4;\16002
card_4099;2024-09-16 06:15:52.365244;N_2;2024-09-16 06:55:52.365244;N_5;\16002
card_7225;2024-08-22 19:15:52.367624;N_4;2024-08-22 19:57:52.367624;N_5;\16002
card_2061;2024-08-27 12:15:52.369987;N_5;2024-08-27 13:13:52.369987;N_3;\16002
card_9135;2024-09-16 00:15:52.372457;N_4;2024-09-16 00:42:52.372457;N_5;\16002
card_7231;2024-09-09 21:15:52.374871;N_4;2024-09-09 21:49:52.374871;N_3;\16002
card_5392;2024-09-16 03:15:52.377176;N_1;2024-09-16 03:35:52.377176;N_3;\16002
card_6462;2024-08-17 23:15:52.379649;N_1;2024-08-18 00:12:52.379649;N_5;\16002
card_2172;2024-08-29 10:15:52.382064;N_2;2024-08-29 10:42:52.382064;N_5;\16002
card_4452;2024-08-20 18:15:52.384620;N_4;2024-08-20 18:36:52.384620;N_1;\16002
card_1472;2024-08-31 06:15:52.387063;N_2;2024-08-31 07:11:52.387063;N_3;\16002
card_5923;2024-08-26 02:15:52.389382;N_1;2024-08-26 02:37:52.389382;N_2;\16002
card_8149;2024-09-04 03:15:52.391610;N_2;2024-09-04 03:39:52.391610;N_4;\16002
card_3819;2024-09-01 18:15:52.393959;N_1;2024-09-01 18:43:52.393959;N_2;\16002
card_2841;2024-08-30 12:15:52.396304;N_4;2024-08-30 12:43:52.396304;N_5;\16002
card_1652;2024-08-20 10:15:52.398552;N_3;2024-08-20 11:06:52.398552;N_1;\16002
card_7130;2024-09-01 13:15:52.400862;N_1;2024-09-01 13:31:52.400862;N_5;\16002
card_6379;2024-08-25 01:15:52.403112;N_4;2024-08-25 01:43:52.403112;N_2;\16002
card_8511;2024-08-31 09:15:52.405433;N_5;2024-08-31 09:53:52.405433;N_4;\16002
card_2223;2024-09-08 20:15:52.407648;N_3;2024-09-08 21:01:52.407648;N_2;\16002
card_6738;2024-08-22 21:15:52.409926;N_4;2024-08-22 21:44:52.409926;N_5;\16002
card_2398;2024-08-27 02:15:52.412197;N_2;2024-08-27 03:10:52.412197;N_5;\16002
card_7652;2024-08-20 08:15:52.414462;N_2;2024-08-20 08:48:52.414462;N_3;\16002
card_3384;2024-08-18 05:15:52.416778;N_3;2024-08-18 05:56:52.416778;N_5;\16002
card_1538;2024-09-12 21:15:52.419194;N_5;2024-09-12 21:26:52.419194;N_1;\16002
card_1912;2024-09-09 04:15:52.421458;N_4;2024-09-09 05:11:52.421458;N_1;\16002
card_8501;2024-08-24 01:15:52.423721;N_1;2024-08-24 01:51:52.423721;N_4;\16002
card_1990;2024-08-25 17:15:52.426235;N_1;2024-08-25 17:33:52.426235;N_3;\16002
card_4628;2024-08-23 04:15:52.428935;N_2;2024-08-23 04:30:52.428935;N_5;\16002
card_1790;2024-09-15 09:15:52.431290;N_1;2024-09-15 09:40:52.431290;N_3;\16002
card_8924;2024-08-26 16:15:52.433537;N_3;2024-08-26 17:13:52.433537;N_5;\16002
card_2946;2024-08-29 12:15:52.435909;N_3;2024-08-29 12:42:52.435909;N_5;\16002
card_7579;2024-08-24 18:15:52.438190;N_5;2024-08-24 18:47:52.438190;N_2;\16002
card_5598;2024-08-31 16:15:52.440429;N_2;2024-08-31 16:38:52.440429;N_4;\16002
card_6569;2024-09-16 08:15:52.442991;N_4;2024-09-16 09:02:52.442991;N_2;\16002
card_1778;2024-09-12 03:15:52.445355;N_1;2024-09-12 03:54:52.445355;N_5;\16002
card_8873;2024-09-01 14:15:52.448061;N_1;2024-09-01 14:47:52.448061;N_2;\16002
card_8468;2024-09-03 02:15:52.450876;N_2;2024-09-03 02:56:52.450876;N_3;\16002
card_3279;2024-08-19 07:15:52.453521;N_1;2024-08-19 07:41:52.453521;N_4;\16002
card_5390;2024-08-21 13:15:52.455968;N_3;2024-08-21 13:34:52.455968;N_5;\16002
card_8909;2024-08-25 06:15:52.458366;N_3;2024-08-25 06:54:52.458366;N_5;\16002
card_4797;2024-08-21 20:15:52.460690;N_3;2024-08-21 20:53:52.460690;N_2;\16002
card_2514;2024-09-07 09:15:52.463232;N_3;2024-09-07 09:30:52.463232;N_2;\16002
card_4940;2024-08-25 12:15:52.465611;N_3;2024-08-25 12:42:52.465611;N_2;\16002
card_1096;2024-08-27 11:15:52.467987;N_1;2024-08-27 12:15:52.467987;N_4;\16002
card_8144;2024-09-16 10:15:52.470225;N_1;2024-09-16 10:26:52.470225;N_4;\16002
card_6168;2024-09-06 03:15:52.472475;N_4;2024-09-06 03:37:52.472475;N_3;\16002
card_9852;2024-09-03 01:15:52.474775;N_5;2024-09-03 02:15:52.474775;N_2;\16002
card_3528;2024-08-19 15:15:52.476950;N_2;2024-08-19 15:29:52.476950;N_3;\16002
card_4549;2024-09-10 05:15:52.479348;N_4;2024-09-10 06:01:52.479348;N_1;\16002
card_3575;2024-09-03 22:15:52.481530;N_5;2024-09-03 22:44:52.481530;N_4;\16002
card_8353;2024-09-07 11:15:52.483835;N_1;2024-09-07 11:33:52.483835;N_4;\16002
card_4938;2024-08-19 07:15:52.486071;N_3;2024-08-19 08:11:52.486071;N_2;\16002
card_1371;2024-08-18 05:15:52.488253;N_2;2024-08-18 05:56:52.488253;N_3;\16002
card_6049;2024-08-18 19:15:52.490994;N_4;2024-08-18 19:28:52.490994;N_2;\16002
card_3845;2024-09-01 15:15:52.493263;N_2;2024-09-01 15:56:52.493263;N_5;\16002
card_4563;2024-08-21 22:15:52.495830;N_4;2024-08-21 22:57:52.495830;N_3;\16002
card_5756;2024-08-30 03:15:52.497999;N_5;2024-08-30 03:35:52.497999;N_1;\16002
card_4466;2024-08-19 17:15:52.500341;N_5;2024-08-19 18:03:52.500341;N_4;\16002
card_5967;2024-08-30 10:15:52.502613;N_3;2024-08-30 11:05:52.502613;N_5;\16002
card_8586;2024-09-03 03:15:52.504790;N_3;2024-09-03 03:49:52.504790;N_5;\16002
card_9466;2024-09-17 08:15:52.507192;N_2;2024-09-17 08:40:52.507192;N_1;\16002
card_4184;2024-09-17 11:15:52.509430;N_2;2024-09-17 11:52:52.509430;N_4;\16002
card_3309;2024-08-27 12:15:52.511773;N_3;2024-08-27 12:42:52.511773;N_1;\16002
card_9798;2024-09-11 09:15:52.513957;N_1;2024-09-11 09:55:52.513957;N_5;\16002
card_8414;2024-09-03 13:15:52.516442;N_1;2024-09-03 13:45:52.516442;N_2;\16002
card_8067;2024-08-22 15:15:52.518646;N_1;2024-08-22 16:04:52.518646;N_3;\16002
card_2842;2024-09-02 10:15:52.520850;N_2;2024-09-02 10:51:52.520850;N_1;\16002
card_6369;2024-08-28 20:15:52.523204;N_4;2024-08-28 20:52:52.523204;N_5;\16002
card_5401;2024-08-28 16:15:52.525430;N_2;2024-08-28 17:13:52.525430;N_1;\16002
card_3571;2024-09-08 06:15:52.527752;N_5;2024-09-08 07:04:52.527752;N_4;\16002
card_2144;2024-09-12 19:15:52.529935;N_3;2024-09-12 19:41:52.529935;N_2;\16002
card_6342;2024-08-28 23:15:52.532219;N_2;2024-08-29 00:02:52.532219;N_3;\16002
card_6962;2024-08-31 15:15:52.534392;N_4;2024-08-31 16:02:52.534392;N_2;\16002
card_7264;2024-08-20 09:15:52.536564;N_3;2024-08-20 10:14:52.536564;N_4;\16002
card_9496;2024-08-30 16:15:52.539051;N_1;2024-08-30 17:09:52.539051;N_5;\16002
card_6779;2024-08-21 15:15:52.541216;N_2;2024-08-21 16:10:52.541216;N_5;\16002
card_8948;2024-08-30 03:15:52.543623;N_4;2024-08-30 04:12:52.543623;N_2;\16002
card_9094;2024-09-09 11:15:52.545844;N_1;2024-09-09 12:14:52.545844;N_2;\16002
card_5872;2024-09-09 09:15:52.548176;N_1;2024-09-09 10:09:52.548176;N_2;\16002
card_9169;2024-08-22 15:15:52.550520;N_5;2024-08-22 15:38:52.550520;N_4;\16002
card_4049;2024-08-31 17:15:52.552725;N_5;2024-08-31 17:57:52.552725;N_4;\16002
card_6277;2024-08-28 11:15:52.555104;N_4;2024-08-28 11:47:52.555104;N_2;\16002
card_1537;2024-08-31 02:15:52.557319;N_5;2024-08-31 02:35:52.557319;N_2;\16002
card_4779;2024-09-06 14:15:52.559594;N_4;2024-09-06 14:32:52.559594;N_1;\16002
card_6818;2024-09-13 15:15:52.561743;N_5;2024-09-13 15:55:52.561743;N_3;\16002
card_8473;2024-08-23 11:15:52.564150;N_1;2024-08-23 11:35:52.564150;N_4;\16002
card_1057;2024-09-11 19:15:52.566420;N_5;2024-09-11 19:50:52.566420;N_3;\16002
card_6375;2024-08-20 13:15:52.568585;N_4;2024-08-20 13:59:52.568585;N_1;\16002
card_1449;2024-08-20 05:15:52.571020;N_5;2024-08-20 05:26:52.571020;N_2;\16002
card_2729;2024-08-20 07:15:52.573185;N_5;2024-08-20 08:04:52.573185;N_4;\16002
card_4555;2024-09-01 01:15:52.575539;N_1;2024-09-01 02:04:52.575539;N_5;\16002
card_2786;2024-09-03 14:15:52.577713;N_4;2024-09-03 14:44:52.577713;N_5;\16002
card_8478;2024-08-30 04:15:52.580060;N_3;2024-08-30 04:25:52.580060;N_2;\16002
card_6159;2024-08-18 15:15:52.582296;N_4;2024-08-18 15:43:52.582296;N_3;\16002
card_2196;2024-09-01 07:15:52.584489;N_1;2024-09-01 07:46:52.584489;N_3;\16002
card_7786;2024-08-18 19:15:52.586824;N_4;2024-08-18 19:38:52.586824;N_2;\16002
card_1557;2024-09-10 23:15:52.589130;N_2;2024-09-11 00:12:52.589130;N_3;\16002
card_6254;2024-09-06 07:15:52.591608;N_2;2024-09-06 07:28:52.591608;N_1;\16002
card_4081;2024-08-31 01:15:52.593814;N_4;2024-08-31 01:32:52.593814;N_5;\16002
card_2264;2024-09-04 22:15:52.596167;N_1;2024-09-04 22:48:52.596167;N_5;\16002
card_5393;2024-08-26 16:15:52.598347;N_2;2024-08-26 17:13:52.598347;N_5;\16002
card_4424;2024-09-06 09:15:52.600604;N_4;2024-09-06 09:54:52.600604;N_1;\16002
card_5465;2024-09-12 22:15:52.602922;N_1;2024-09-12 22:34:52.602922;N_2;\16002
card_7894;2024-09-01 14:15:52.605093;N_5;2024-09-01 14:30:52.605093;N_1;\16002
card_1592;2024-08-23 10:15:52.607429;N_1;2024-08-23 10:31:52.607429;N_2;\16002
card_6565;2024-08-19 18:15:52.609646;N_4;2024-08-19 18:35:52.609646;N_2;\16002
card_7671;2024-09-02 23:15:52.612005;N_4;2024-09-02 23:39:52.612005;N_2;\16002
card_9850;2024-09-09 04:15:52.614321;N_1;2024-09-09 04:39:52.614321;N_5;\16002
card_5552;2024-08-18 17:15:52.616545;N_5;2024-08-18 17:39:52.616545;N_1;\16002
card_2010;2024-09-03 10:15:52.618938;N_5;2024-09-03 10:25:52.618938;N_2;\16002
card_2956;2024-09-08 15:15:52.621168;N_1;2024-09-08 15:59:52.621168;N_5;\16002
card_3224;2024-09-13 21:15:52.623465;N_3;2024-09-13 21:55:52.623465;N_2;\16002
card_3161;2024-08-19 12:15:52.625662;N_1;2024-08-19 12:42:52.625662;N_3;\16002
card_1094;2024-08-29 17:15:52.627962;N_5;2024-08-29 17:40:52.627962;N_4;\16002
card_4013;2024-08-31 07:15:52.630192;N_5;2024-08-31 07:52:52.630192;N_3;\16002
card_3387;2024-08-18 23:15:52.632404;N_5;2024-08-18 23:46:52.632404;N_3;\16002
card_8711;2024-09-12 21:15:52.634869;N_4;2024-09-12 21:33:52.634869;N_3;\16002
card_9540;2024-08-24 08:15:52.637161;N_5;2024-08-24 09:12:52.637161;N_2;\16002
card_5554;2024-09-01 11:15:52.639515;N_4;2024-09-01 12:12:52.639515;N_1;\16002
card_4061;2024-09-04 22:15:52.641765;N_3;2024-09-04 22:36:52.641765;N_2;\16002
card_1583;2024-09-04 04:15:52.644099;N_5;2024-09-04 04:45:52.644099;N_3;\16002
card_9797;2024-08-24 09:15:52.646257;N_2;2024-08-24 09:33:52.646257;N_1;\16002
card_8629;2024-09-10 21:15:52.648419;N_2;2024-09-10 22:15:52.648419;N_1;\16002
card_6542;2024-08-28 22:15:52.650739;N_5;2024-08-28 23:00:52.650739;N_1;\16002
card_9735;2024-08-28 04:15:52.652947;N_2;2024-08-28 04:37:52.652947;N_3;\16002
card_4696;2024-08-26 14:15:52.655417;N_1;2024-08-26 14:33:52.655417;N_3;\16002
card_5931;2024-09-10 11:15:52.657624;N_2;2024-09-10 11:38:52.657624;N_4;\16002
card_7187;2024-09-15 13:15:52.659962;N_1;2024-09-15 14:15:52.659962;N_3;\16002
card_5001;2024-09-12 06:15:52.662213;N_4;2024-09-12 07:09:52.662213;N_2;\16002
card_3314;2024-09-01 12:15:52.664396;N_4;2024-09-01 13:02:52.664396;N_3;\16002
card_8160;2024-09-16 18:15:52.666739;N_5;2024-09-16 18:40:52.666739;N_2;\16002
card_3490;2024-08-26 02:15:52.668929;N_2;2024-08-26 02:47:52.668929;N_1;\16002
card_2839;2024-09-10 02:15:52.671266;N_1;2024-09-10 03:08:52.671266;N_2;\16002
card_4758;2024-09-01 18:15:52.673532;N_2;2024-09-01 19:02:52.673532;N_5;\16002
card_4951;2024-08-30 09:15:52.675781;N_5;2024-08-30 10:06:52.675781;N_4;\16002
card_9136;2024-08-21 11:15:52.678126;N_5;2024-08-21 12:01:52.678126;N_4;\16002
card_8980;2024-08-23 06:15:52.680312;N_2;2024-08-23 06:28:52.680312;N_3;\16002
card_4173;2024-09-12 23:15:52.682624;N_1;2024-09-12 23:27:52.682624;N_2;\16002
card_8597;2024-09-13 11:15:52.685055;N_1;2024-09-13 11:52:52.685055;N_4;\16002
card_7096;2024-08-19 18:15:52.687397;N_5;2024-08-19 18:57:52.687397;N_4;\16002
card_3852;2024-08-30 10:15:52.689592;N_4;2024-08-30 11:10:52.689592;N_5;\16002
card_1562;2024-09-03 16:15:52.691755;N_4;2024-09-03 16:30:52.691755;N_3;\16002
card_6382;2024-09-04 22:15:52.694084;N_4;2024-09-04 22:44:52.694084;N_2;\16002
card_8971;2024-09-07 21:15:52.696247;N_5;2024-09-07 21:38:52.696247;N_4;\16002
card_3352;2024-08-24 00:15:52.698535;N_2;2024-08-24 00:50:52.698535;N_5;\16002
card_4312;2024-08-25 18:15:52.700769;N_2;2024-08-25 18:35:52.700769;N_5;\16002
card_2197;2024-09-13 04:15:52.703155;N_2;2024-09-13 04:33:52.703155;N_1;\16002
card_9594;2024-08-22 14:15:52.705336;N_1;2024-08-22 14:33:52.705336;N_5;\16002
card_4660;2024-09-04 06:15:52.707744;N_3;2024-09-04 06:30:52.707744;N_1;\16002
card_7477;2024-08-23 01:15:52.709989;N_1;2024-08-23 01:53:52.709989;N_2;\16002
card_8648;2024-08-23 19:15:52.712204;N_5;2024-08-23 20:07:52.712204;N_4;\16002
card_1656;2024-08-30 01:15:52.714494;N_3;2024-08-30 01:49:52.714494;N_1;\16002
card_5964;2024-08-27 08:15:52.716668;N_3;2024-08-27 08:57:52.716668;N_5;\16002
card_8624;2024-09-09 20:15:52.718941;N_5;2024-09-09 21:02:52.718941;N_1;\16002
card_9400;2024-08-18 21:15:52.721101;N_1;2024-08-18 22:09:52.721101;N_5;\16002
card_7740;2024-09-14 17:15:52.723304;N_2;2024-09-14 17:42:52.723304;N_5;\16002
card_2033;2024-09-02 21:15:52.725635;N_2;2024-09-02 21:54:52.725635;N_3;\16002
card_2838;2024-08-17 12:15:52.727812;N_3;2024-08-17 12:41:52.727812;N_1;\16002
card_9875;2024-09-11 20:15:52.730202;N_5;2024-09-11 21:13:52.730202;N_2;\16002
card_8919;2024-09-05 02:15:52.732491;N_4;2024-09-05 02:54:52.732491;N_3;\16002
card_1604;2024-08-25 07:15:52.734885;N_1;2024-08-25 07:52:52.734885;N_2;\16002
card_4157;2024-09-15 22:15:52.737203;N_4;2024-09-15 22:38:52.737203;N_5;\16002
card_7302;2024-09-04 05:15:52.739603;N_1;2024-09-04 06:07:52.739603;N_5;\16002
card_8362;2024-08-29 23:15:52.742118;N_2;2024-08-29 23:59:52.742118;N_3;\16002
card_3491;2024-08-22 06:15:52.744473;N_2;2024-08-22 06:55:52.744473;N_5;\16002
card_9691;2024-08-21 23:15:52.746972;N_4;2024-08-21 23:30:52.746972;N_3;\16002
card_6403;2024-08-20 04:15:52.749362;N_5;2024-08-20 04:34:52.749362;N_1;\16002
card_6128;2024-08-26 07:15:52.751936;N_3;2024-08-26 07:34:52.751936;N_4;\16002
card_8968;2024-08-24 21:15:52.754341;N_5;2024-08-24 22:15:52.754341;N_4;\16002
card_8951;2024-08-31 23:15:52.756880;N_4;2024-08-31 23:33:52.756880;N_3;\16002
card_1039;2024-08-29 20:15:52.759227;N_2;2024-08-29 20:32:52.759227;N_3;\16002
card_4164;2024-09-11 18:15:52.761743;N_3;2024-09-11 18:29:52.761743;N_2;\16002
card_1519;2024-08-21 02:15:52.764073;N_3;2024-08-21 02:49:52.764073;N_1;\16002
card_1578;2024-09-03 14:15:52.766540;N_4;2024-09-03 15:06:52.766540;N_1;\16002
card_6820;2024-09-03 20:15:52.769005;N_5;2024-09-03 20:37:52.769005;N_2;\16002
card_8196;2024-09-06 11:15:52.771501;N_5;2024-09-06 12:06:52.771501;N_4;\16002
card_1080;2024-09-02 12:15:52.773950;N_1;2024-09-02 13:01:52.773950;N_4;\16002
card_1457;2024-09-05 10:15:52.776374;N_5;2024-09-05 10:53:52.776374;N_1;\16002
card_6519;2024-08-23 05:15:52.778849;N_3;2024-08-23 05:37:52.778849;N_5;\16002
card_7089;2024-08-22 01:15:52.781280;N_1;2024-08-22 01:28:52.781280;N_5;\16002
card_8978;2024-08-22 12:15:52.783886;N_5;2024-08-22 12:38:52.783886;N_3;\16002
card_8919;2024-08-28 08:15:52.786123;N_5;2024-08-28 09:14:52.786123;N_3;\16002
card_1177;2024-09-17 02:15:52.788788;N_1;2024-09-17 02:26:52.788788;N_4;\16002
card_6100;2024-08-27 07:15:52.791091;N_3;2024-08-27 07:30:52.791091;N_2;\16002
card_5899;2024-08-29 15:15:52.793540;N_4;2024-08-29 16:14:52.793540;N_3;\16002
card_5374;2024-09-16 15:15:52.795997;N_4;2024-09-16 15:45:52.795997;N_1;\16002
card_5804;2024-09-12 13:15:52.798508;N_3;2024-09-12 13:55:52.798508;N_5;\16002
card_7396;2024-09-03 00:15:52.800930;N_4;2024-09-03 01:05:52.800930;N_5;\16002
card_4770;2024-09-09 02:15:52.803465;N_3;2024-09-09 02:31:52.803465;N_2;\16002
card_4116;2024-09-11 07:15:52.805847;N_3;2024-09-11 08:07:52.805847;N_5;\16002
card_5610;2024-09-04 19:15:52.808124;N_2;2024-09-04 20:07:52.808124;N_5;\16002
card_7219;2024-08-18 22:15:52.810473;N_1;2024-08-18 22:43:52.810473;N_3;\16002
card_6615;2024-09-09 07:15:52.812725;N_1;2024-09-09 07:27:52.812725;N_2;\16002
card_2815;2024-08-29 11:15:52.815026;N_4;2024-08-29 11:47:52.815026;N_1;\16002
card_5618;2024-08-26 22:15:52.817210;N_2;2024-08-26 22:45:52.817210;N_4;\16002
card_3093;2024-09-10 23:15:52.819403;N_5;2024-09-10 23:42:52.819403;N_1;\16002
card_4402;2024-09-05 01:15:52.821717;N_2;2024-09-05 02:06:52.821717;N_5;\16002
card_3174;2024-09-03 03:15:52.823905;N_3;2024-09-03 03:36:52.823905;N_2;\16002
card_3432;2024-08-18 18:15:52.826294;N_4;2024-08-18 18:29:52.826294;N_3;\16002
card_3928;2024-08-18 17:15:52.828609;N_3;2024-08-18 18:14:52.828609;N_1;\16002
card_1271;2024-09-11 11:15:52.830955;N_4;2024-09-11 11:49:52.830955;N_1;\16002
card_8067;2024-09-08 07:15:52.833148;N_5;2024-09-08 07:35:52.833148;N_4;\16002
card_6914;2024-09-08 00:15:52.835401;N_3;2024-09-08 00:29:52.835401;N_1;\16002
card_7721;2024-09-15 03:15:52.837794;N_1;2024-09-15 04:09:52.837794;N_2;\16002
card_4072;2024-09-15 15:15:52.840068;N_1;2024-09-15 15:59:52.840068;N_5;\16002
card_1687;2024-09-06 11:15:52.842479;N_1;2024-09-06 11:41:52.842479;N_4;\16002
card_6635;2024-09-02 08:15:52.844655;N_2;2024-09-02 08:42:52.844655;N_4;\16002
card_2344;2024-08-25 03:15:52.847030;N_1;2024-08-25 03:36:52.847030;N_5;\16002
card_2080;2024-09-01 18:15:52.849242;N_2;2024-09-01 18:40:52.849242;N_1;\16002
card_9717;2024-09-01 11:15:52.851674;N_3;2024-09-01 11:55:52.851674;N_2;\16002
card_4092;2024-08-23 14:15:52.853930;N_4;2024-08-23 14:43:52.853930;N_1;\16002
card_4326;2024-08-26 05:15:52.856124;N_2;2024-08-26 05:37:52.856124;N_4;\16002
card_6969;2024-09-06 23:15:52.858453;N_1;2024-09-06 23:48:52.858453;N_2;\16002
card_4295;2024-09-07 10:15:52.860603;N_5;2024-09-07 10:59:52.860603;N_3;\16002
card_9234;2024-09-15 01:15:52.862903;N_4;2024-09-15 01:40:52.862903;N_2;\16002
card_6311;2024-09-04 11:15:52.865061;N_5;2024-09-04 11:41:52.865061;N_2;\16002
card_9728;2024-08-25 00:15:52.867209;N_1;2024-08-25 00:32:52.867209;N_3;\16002
card_3008;2024-08-17 16:15:52.869632;N_3;2024-08-17 16:38:52.869632;N_5;\16002
card_1453;2024-08-24 07:15:52.871867;N_5;2024-08-24 07:59:52.871867;N_4;\16002
card_1007;2024-08-19 00:15:52.874308;N_5;2024-08-19 01:07:52.874308;N_4;\16002
card_8365;2024-09-05 08:15:52.876650;N_4;2024-09-05 08:52:52.876650;N_5;\16002
card_9073;2024-09-08 13:15:52.879011;N_2;2024-09-08 13:31:52.879011;N_3;\16002
card_4822;2024-09-14 23:15:52.881207;N_3;2024-09-14 23:40:52.881207;N_4;\16002
card_3454;2024-08-25 15:15:52.883393;N_2;2024-08-25 16:13:52.883393;N_3;\16002
card_4107;2024-09-16 14:15:52.885770;N_4;2024-09-16 14:29:52.885770;N_5;\16002
card_4394;2024-08-25 15:15:52.888013;N_4;2024-08-25 15:49:52.888013;N_3;\16002
card_4084;2024-08-20 15:15:52.890324;N_3;2024-08-20 15:39:52.890324;N_4;\16002
card_2198;2024-08-22 09:15:52.892497;N_4;2024-08-22 09:25:52.892497;N_1;\16002
card_8523;2024-09-02 12:15:52.894799;N_3;2024-09-02 12:53:52.894799;N_5;\16002
card_9393;2024-08-28 12:15:52.896969;N_3;2024-08-28 12:56:52.896969;N_1;\16002
card_7300;2024-08-22 02:15:52.899385;N_5;2024-08-22 02:31:52.899385;N_2;\16002
card_2447;2024-08-25 23:15:52.901639;N_3;2024-08-25 23:30:52.901639;N_5;\16002
card_4176;2024-09-01 20:15:52.903816;N_2;2024-09-01 21:13:52.903816;N_5;\16002
card_6609;2024-08-29 11:15:52.906117;N_3;2024-08-29 12:01:52.906117;N_2;\16002
card_5005;2024-08-18 13:15:52.908373;N_3;2024-08-18 13:25:52.908373;N_5;\16002
card_5732;2024-09-05 02:15:52.910731;N_3;2024-09-05 02:35:52.910731;N_1;\16002
card_8168;2024-08-21 23:15:52.912907;N_5;2024-08-21 23:32:52.912907;N_1;\16002
card_1701;2024-08-29 15:15:52.915073;N_5;2024-08-29 15:29:52.915073;N_4;\16002
card_7711;2024-08-21 05:15:52.917415;N_4;2024-08-21 05:34:52.917415;N_3;\16002
card_9595;2024-08-21 21:15:52.919610;N_1;2024-08-21 22:05:52.919610;N_2;\16002
card_6763;2024-08-30 17:15:52.921935;N_2;2024-08-30 17:46:52.921935;N_1;\16002
card_8731;2024-09-13 01:15:52.924235;N_2;2024-09-13 01:39:52.924235;N_4;\16002
card_9949;2024-09-08 19:15:52.926464;N_2;2024-09-08 19:36:52.926464;N_4;\16002
card_6305;2024-09-10 19:15:52.928790;N_5;2024-09-10 19:33:52.928790;N_3;\16002
card_7075;2024-09-15 21:15:52.930964;N_3;2024-09-15 22:13:52.930964;N_4;\16002
card_3379;2024-09-08 07:15:52.933300;N_1;2024-09-08 07:48:52.933300;N_3;\16002
card_5763;2024-09-02 22:15:52.935648;N_2;2024-09-02 22:43:52.935648;N_3;\16002
